,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,W10lastW,W10lastL,W5lastW,W5lastL
1127,28,Nur-Sultan,Astana Open,10/30/2020,ATP250,Indoor,Hard,Quarterfinals,3,Millman J.,Paul T.,45.0,59.0,1166.0,1002.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,1.95,1.98,1.93,2.0,1.95,1.91,1.88,4,5,2,3
1128,28,Nur-Sultan,Astana Open,10/30/2020,ATP250,Indoor,Hard,Quarterfinals,3,Mannarino A.,Mcdonald M.,39.0,209.0,1296.0,275.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.53,2.71,1.54,2.9,1.47,2.68,4,4,3,3
1129,28,Nur-Sultan,Astana Open,10/30/2020,ATP250,Indoor,Hard,Quarterfinals,3,Ruusuvuori E.,Kukushkin M.,98.0,91.0,698.0,751.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.52,2.72,1.56,2.72,1.5,2.58,4,5,2,3
1130,28,Nur-Sultan,Astana Open,10/31/2020,ATP250,Indoor,Hard,Semifinals,3,Millman J.,Tiafoe F.,45.0,64.0,1166.0,950.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.61,2.17,1.78,2.38,1.78,2.21,1.66,5,6,3,4
1131,28,Nur-Sultan,Astana Open,10/31/2020,ATP250,Indoor,Hard,Semifinals,3,Mannarino A.,Ruusuvuori E.,39.0,98.0,1296.0,698.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,1.95,2.01,1.89,2.05,2.05,1.92,1.88,4,4,4,3
1132,28,Nur-Sultan,Astana Open,11/1/2020,ATP250,Indoor,Hard,The Final,3,Millman J.,Mannarino A.,45.0,39.0,1166.0,1296.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.38,1.65,2.54,1.73,2.26,1.63,5,5,4,4
1133,29,Vienna,Erste Bank Open,10/26/2020,ATP500,Indoor,Hard,1st Round,3,Coric B.,Fritz T.,24.0,29.0,1820.0,1670.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.54,2.64,1.54,2.93,1.48,2.64,6,4,4,2
1134,29,Vienna,Erste Bank Open,10/26/2020,ATP500,Indoor,Hard,1st Round,3,Anderson K.,Novak D.,111.0,92.0,600.0,737.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.44,2.62,1.56,2.58,1.57,2.79,1.5,2.57,3,3,2,2
1135,29,Vienna,Erste Bank Open,10/26/2020,ATP500,Indoor,Hard,1st Round,3,Carreno Busta P.,Monfils G.,15.0,11.0,2400.0,2860.0,6.0,1.0,2.0,0.0,,,,,,,1.0,0.0,Retired,1.5,2.5,1.56,2.59,1.56,2.8,1.49,2.61,6,6,3,1
1136,29,Vienna,Erste Bank Open,10/26/2020,ATP500,Indoor,Hard,1st Round,3,Rublev A.,Gombos N.,8.0,104.0,3429.0,670.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.07,10.44,1.1,11.25,1.06,9.08,9,5,5,3
1137,29,Vienna,Erste Bank Open,10/26/2020,ATP500,Indoor,Hard,1st Round,3,Rodionov J.,Shapovalov D.,153.0,12.0,408.0,2830.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,6.0,1.12,8.34,1.1,8.34,1.14,6.72,1.1,1,6,1,3
1138,29,Vienna,Erste Bank Open,10/27/2020,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Khachanov K.,20.0,18.0,2215.0,2245.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.75,2.0,1.81,2.1,1.87,2.17,1.77,2.04,7,6,3,3
1139,29,Vienna,Erste Bank Open,10/27/2020,ATP500,Indoor,Hard,1st Round,3,Hurkacz H.,Balazs A.,31.0,88.0,1493.0,759.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.12,7.41,1.12,9.0,1.1,7.09,5,5,2,2
1140,29,Vienna,Erste Bank Open,10/27/2020,ATP500,Indoor,Hard,1st Round,3,Djokovic N.,Krajinovic F.,1.0,30.0,11740.0,1628.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.07,10.97,1.09,13.0,1.07,8.57,9,5,4,2
1141,29,Vienna,Erste Bank Open,10/27/2020,ATP500,Indoor,Hard,1st Round,3,Evans D.,Bedene A.,33.0,53.0,1454.0,1045.0,6.0,3.0,4.0,5.0,,,,,,,1.0,0.0,Retired,1.57,2.25,1.79,2.12,1.79,2.38,1.66,2.21,4,5,3,2
1142,29,Vienna,Erste Bank Open,10/27/2020,ATP500,Indoor,Hard,1st Round,3,Sonego L.,Lajovic D.,42.0,26.0,1253.0,1785.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.86,2.03,1.88,2.1,1.81,1.99,5,5,3,1
1143,29,Vienna,Erste Bank Open,10/27/2020,ATP500,Indoor,Hard,1st Round,3,Thiem D.,Sachko V.,3.0,529.0,9125.0,58.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.02,19.0,1.01,25.15,1.03,25.15,1.01,17.12,9,0,4,0
1144,29,Vienna,Erste Bank Open,10/27/2020,ATP500,Indoor,Hard,1st Round,3,Garin C.,Wawrinka S.,22.0,19.0,2135.0,2230.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,3.5,1.28,4.23,1.26,4.23,1.31,3.8,1.26,6,6,3,3
1145,29,Vienna,Erste Bank Open,10/28/2020,ATP500,Indoor,Hard,1st Round,3,Medvedev D.,Jung J.,6.0,127.0,5890.0,490.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.06,11.32,1.09,13.0,1.06,9.69,6,3,1,0
1146,29,Vienna,Erste Bank Open,10/28/2020,ATP500,Indoor,Hard,1st Round,3,Sinner J.,Ruud C.,43.0,27.0,1214.0,1739.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,4.36,1.29,4.65,1.22,4.24,7,6,3,2
1147,29,Vienna,Erste Bank Open,10/28/2020,ATP500,Indoor,Hard,1st Round,3,Tsitsipas S.,Struff J.L.,5.0,34.0,5925.0,1450.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.28,3.5,1.34,3.52,1.34,4.0,1.28,3.62,8,4,4,2
1148,29,Vienna,Erste Bank Open,10/28/2020,ATP500,Indoor,Hard,1st Round,3,Pospisil V.,Auger-Aliassime F.,81.0,21.0,787.0,2171.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.45,1.61,2.65,1.61,2.52,1.53,5,6,2,3
1149,29,Vienna,Erste Bank Open,10/28/2020,ATP500,Indoor,Hard,2nd Round,3,Djokovic N.,Coric B.,1.0,24.0,11740.0,1820.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.1,8.55,1.14,8.55,1.1,7.11,9,6,4,4
1150,29,Vienna,Erste Bank Open,10/28/2020,ATP500,Indoor,Hard,2nd Round,3,Anderson K.,Carreno Busta P.,111.0,15.0,600.0,2400.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.55,1.58,2.75,1.62,2.52,1.52,4,6,3,3
1151,29,Vienna,Erste Bank Open,10/29/2020,ATP500,Indoor,Hard,2nd Round,3,Evans D.,Rodionov J.,33.0,153.0,1454.0,408.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.31,3.85,1.32,3.95,1.29,3.6,4,2,4,2
1152,29,Vienna,Erste Bank Open,10/29/2020,ATP500,Indoor,Hard,2nd Round,3,Sonego L.,Hurkacz H.,42.0,31.0,1253.0,1493.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.6,1.56,3.0,1.56,2.7,1.46,6,6,3,3
1153,29,Vienna,Erste Bank Open,10/29/2020,ATP500,Indoor,Hard,2nd Round,3,Medvedev D.,Pospisil V.,6.0,81.0,5890.0,787.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,3.75,1.27,4.22,1.29,4.44,1.24,4.05,6,6,2,2
1154,29,Vienna,Erste Bank Open,10/29/2020,ATP500,Indoor,Hard,2nd Round,3,Rublev A.,Sinner J.,8.0,43.0,3429.0,1214.0,2.0,1.0,,,,,,,,,0.0,0.0,Retired,1.4,2.75,1.44,3.01,1.5,3.05,1.42,2.83,9,8,5,4
1155,29,Vienna,Erste Bank Open,10/29/2020,ATP500,Indoor,Hard,2nd Round,3,Thiem D.,Garin C.,3.0,22.0,9125.0,2135.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.13,7.34,1.16,7.34,1.12,6.14,9,6,4,3
1156,29,Vienna,Erste Bank Open,10/29/2020,ATP500,Indoor,Hard,2nd Round,3,Dimitrov G.,Tsitsipas S.,20.0,5.0,2215.0,5925.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.62,1.44,2.93,1.47,3.15,1.52,2.84,1.43,7,8,3,4
1157,29,Vienna,Erste Bank Open,10/30/2020,ATP500,Indoor,Hard,Quarterfinals,3,Anderson K.,Medvedev D.,111.0,6.0,600.0,5890.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.33,1.2,3.92,1.3,5.25,1.3,4.17,1.23,5,6,4,3
1158,29,Vienna,Erste Bank Open,10/30/2020,ATP500,Indoor,Hard,Quarterfinals,3,Rublev A.,Thiem D.,8.0,3.0,3429.0,9125.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.0,1.75,2.03,1.88,2.25,1.88,2.05,1.77,9,9,5,4
1159,29,Vienna,Erste Bank Open,10/30/2020,ATP500,Indoor,Hard,Quarterfinals,3,Sonego L.,Djokovic N.,42.0,1.0,1253.0,11740.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,15.0,1.03,20.0,1.03,25.0,1.04,15.25,1.02,6,9,3,4
1160,29,Vienna,Erste Bank Open,10/30/2020,ATP500,Indoor,Hard,Quarterfinals,3,Evans D.,Dimitrov G.,33.0,20.0,1454.0,2215.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.62,1.44,2.96,1.46,3.2,1.49,2.89,1.42,5,7,4,4
1161,29,Vienna,Erste Bank Open,10/31/2020,ATP500,Indoor,Hard,Semifinals,3,Rublev A.,Anderson K.,8.0,111.0,3429.0,600.0,6.0,4.0,4.0,1.0,,,,,,,1.0,0.0,Retired,1.2,4.33,1.24,4.55,1.26,5.08,1.22,4.36,9,5,5,4
1162,29,Vienna,Erste Bank Open,10/31/2020,ATP500,Indoor,Hard,Semifinals,3,Sonego L.,Evans D.,42.0,33.0,1253.0,1454.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.6,1.56,2.7,1.63,2.51,1.53,7,6,4,4
1163,29,Vienna,Erste Bank Open,11/1/2020,ATP500,Indoor,Hard,The Final,3,Rublev A.,Sonego L.,8.0,42.0,3429.0,1253.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.13,7.51,1.18,7.51,1.14,5.85,9,8,5,4
1164,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Coric B.,Fucsovics M.,24.0,52.0,1820.0,1047.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.52,2.72,1.52,3.13,1.44,2.8,6,6,3,3
1165,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Albot R.,Hurkacz H.,90.0,33.0,772.0,1518.0,7.0,5.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,3.75,1.25,3.67,1.33,3.94,1.37,3.49,1.3,4,5,3,3
1166,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Lopez F.,Krajinovic F.,64.0,30.0,953.0,1628.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,3.75,1.25,4.28,1.26,4.3,1.31,3.87,1.26,3,4,1,1
1167,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Giron M.,Ramos-Vinolas A.,91.0,46.0,769.0,1165.0,6.0,3.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.3,3.4,1.41,3.18,1.41,3.4,1.36,3.17,5,2,2,2
1168,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Moutet C.,Caruso S.,75.0,81.0,838.0,802.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,1.95,1.84,2.08,1.91,2.1,1.82,2.0,3,3,1,1
1169,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Thompson J.,Delbonis F.,61.0,78.0,994.0,816.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.68,2.32,1.68,2.75,1.59,2.37,4,4,1,2
1170,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Gombos N.,Cecchinato M.,105.0,79.0,682.0,811.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.51,1.63,2.6,1.57,2.4,4,6,2,3
1171,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Struff J.L.,Basilashvili N.,35.0,39.0,1450.0,1395.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.17,6.01,1.19,6.7,1.14,5.77,3,1,1,0
1172,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Humbert U.,Ruud C.,34.0,27.0,1466.0,1739.0,4.0,6.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.33,3.25,1.37,3.39,1.4,3.4,1.35,3.21,7,5,5,2
1173,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,De Minaur A.,Travaglia S.,25.0,74.0,1815.0,849.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.16,6.16,1.22,6.16,1.17,5.22,6,4,4,2
1174,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Bonzi B.,Coria F.,180.0,93.0,346.0,757.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.34,3.56,1.45,3.56,1.36,3.18,1,4,1,2
1175,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Cilic M.,Auger-Aliassime F.,43.0,21.0,1280.0,2171.0,6.0,0.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.36,3.31,1.38,3.6,1.54,3.13,1.37,5,5,1,2
1176,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Davidovich Fokina A.,Khachanov K.,63.0,19.0,963.0,2245.0,6.0,3.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.37,1.53,2.43,1.63,2.5,1.65,2.37,1.59,6,6,3,2
1177,30,Paris,BNP Paribas Masters,11/2/2020,Masters 1000,Indoor,Hard,1st Round,3,Carreno Busta P.,Gaston H.,15.0,161.0,2400.0,390.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.29,4.05,1.36,4.3,1.26,3.89,5,3,2,3
1178,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,1st Round,3,Nishioka Y.,Andujar P.,51.0,57.0,1052.0,1024.0,5.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.28,3.5,1.27,4.28,1.31,4.28,1.27,3.79,4,3,3,2
1179,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,1st Round,3,Raonic M.,Bedene A.,17.0,53.0,2265.0,1045.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.21,5.09,1.22,5.09,1.2,4.6,6,4,3,2
1180,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,1st Round,3,Wawrinka S.,Evans D.,20.0,31.0,2230.0,1589.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.53,2.69,1.54,2.88,1.49,2.64,5,6,2,3
1181,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,1st Round,3,Anderson K.,Djere L.,86.0,54.0,780.0,1042.0,5.0,2.0,,,,,,,,,0.0,0.0,Retired,1.22,4.0,1.27,4.18,1.28,4.3,1.25,3.96,5,7,3,5
1182,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,1st Round,3,Gasquet R.,Fritz T.,56.0,29.0,1030.0,1670.0,6.0,0.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2.22,1.74,2.3,1.76,2.19,1.68,4,3,1,1
1183,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,1st Round,3,Herbert P.H.,Sandgren T.,85.0,48.0,787.0,1078.0,2.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.25,1.6,2.5,1.65,2.6,1.57,2.41,4,2,2,1
1184,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,1st Round,3,Sonego L.,Bublik A.,32.0,49.0,1543.0,1070.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.72,2.26,1.77,2.3,1.7,2.15,7,4,4,2
1185,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,1st Round,3,Paul T.,Simon G.,55.0,59.0,1035.0,1005.0,3.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.62,1.44,2.72,1.52,2.75,1.56,2.61,1.5,5,4,2,3
1186,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,1st Round,3,Mannarino A.,Lajovic D.,36.0,26.0,1426.0,1785.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,1.95,1.79,2.14,1.87,2.2,1.78,2.03,5,4,3,1
1187,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,1st Round,3,Kecmanovic M.,Millman J.,42.0,38.0,1283.0,1396.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.74,2.22,1.79,2.3,1.68,2.19,4,6,2,4
1188,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,2nd Round,3,Gombos N.,Goffin D.,105.0,14.0,682.0,2555.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.19,1.76,2.54,1.76,2.2,1.68,4,4,3,1
1189,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,2nd Round,3,Cilic M.,Moutet C.,43.0,75.0,1280.0,838.0,,,,,,,,,,,,,Walkover,1.33,3.25,1.43,3.04,1.43,3.4,1.36,3.13,5,4,2,2
1190,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,2nd Round,3,Carreno Busta P.,Struff J.L.,15.0,35.0,2400.0,1450.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.75,2.0,1.96,1.94,1.96,2.26,1.84,1.97,6,3,2,2
1191,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,2nd Round,3,Humbert U.,Tsitsipas S.,34.0,6.0,1466.0,5925.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.5,2.7,1.53,3.2,1.53,2.73,1.46,7,7,5,3
1192,30,Paris,BNP Paribas Masters,11/3/2020,Masters 1000,Indoor,Hard,2nd Round,3,Giron M.,Berrettini M.,91.0,10.0,769.0,3075.0,7.0,6.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,3.4,1.3,3.21,1.4,3.54,1.41,3.15,1.36,5,7,3,3
1193,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,Medvedev D.,Anderson K.,5.0,86.0,5980.0,780.0,6.0,6.0,,,,,,,,,0.0,0.0,Retired,1.36,3.0,1.4,3.22,1.45,3.25,1.38,3.04,5,6,3,4
1194,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,Davidovich Fokina A.,Bonzi B.,63.0,180.0,963.0,346.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.26,4.3,1.26,4.6,1.23,4.15,7,2,3,2
1195,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,Schwartzman D.,Gasquet R.,9.0,56.0,3285.0,1030.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.55,2.65,1.57,3.04,1.48,2.64,8,4,3,1
1196,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,Mannarino A.,Nishioka Y.,36.0,51.0,1426.0,1052.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.75,2.0,1.91,2.0,1.97,2.17,1.88,1.93,6,5,4,3
1197,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,Raonic M.,Herbert P.H.,17.0,85.0,2265.0,787.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.16,6.1,1.19,6.25,1.16,5.34,7,4,3,2
1198,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,De Minaur A.,Sonego L.,25.0,32.0,1815.0,1543.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.47,2.92,1.47,3.0,1.44,2.81,6,7,4,4
1199,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,Zverev A.,Kecmanovic M.,7.0,42.0,5015.0,1283.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.35,3.53,1.4,3.55,1.33,3.34,9,4,5,2
1200,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,Thompson J.,Coric B.,61.0,24.0,994.0,1820.0,2.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,5.0,1.16,4.93,1.22,6.75,1.25,5.12,1.17,5,6,2,3
1201,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,Nadal R.,Lopez F.,2.0,64.0,9850.0,953.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.11,6.5,1.08,10.62,1.12,11.25,1.08,8.31,9,4,5,2
1202,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,Rublev A.,Albot R.,8.0,90.0,3839.0,772.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.07,10.66,1.1,12.0,1.07,8.82,10,5,5,3
1203,30,Paris,BNP Paribas Masters,11/4/2020,Masters 1000,Indoor,Hard,2nd Round,3,Wawrinka S.,Paul T.,20.0,55.0,2230.0,1035.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,1.42,3.13,1.44,3.3,1.39,2.98,5,5,3,3
1204,30,Paris,BNP Paribas Masters,11/5/2020,Masters 1000,Indoor,Hard,3rd Round,3,Schwartzman D.,Davidovich Fokina A.,9.0,63.0,3285.0,963.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.87,1.51,3.04,1.45,2.75,8,7,4,4
1205,30,Paris,BNP Paribas Masters,11/5/2020,Masters 1000,Indoor,Hard,3rd Round,3,Medvedev D.,De Minaur A.,5.0,25.0,5980.0,1815.0,5.0,7.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.5,1.59,2.55,1.67,2.6,1.57,2.44,5,6,3,4
1206,30,Paris,BNP Paribas Masters,11/5/2020,Masters 1000,Indoor,Hard,3rd Round,3,Raonic M.,Giron M.,17.0,91.0,2265.0,769.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.12,7.7,1.16,7.7,1.13,6.2,7,6,4,4
1207,30,Paris,BNP Paribas Masters,11/5/2020,Masters 1000,Indoor,Hard,3rd Round,3,Humbert U.,Cilic M.,34.0,43.0,1466.0,1280.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.63,2.47,1.71,2.61,1.57,2.43,8,5,5,3
1208,30,Paris,BNP Paribas Masters,11/5/2020,Masters 1000,Indoor,Hard,3rd Round,3,Carreno Busta P.,Gombos N.,15.0,105.0,2400.0,682.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.35,3.59,1.38,3.95,1.3,3.58,7,5,3,3
1209,30,Paris,BNP Paribas Masters,11/5/2020,Masters 1000,Indoor,Hard,3rd Round,3,Nadal R.,Thompson J.,2.0,61.0,9850.0,994.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.07,11.62,1.08,15.0,1.05,10.31,9,5,5,3
1210,30,Paris,BNP Paribas Masters,11/5/2020,Masters 1000,Indoor,Hard,3rd Round,3,Zverev A.,Mannarino A.,7.0,36.0,5015.0,1426.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.16,5.0,1.2,5.44,1.2,5.52,1.17,5.05,9,7,5,4
1211,30,Paris,BNP Paribas Masters,11/5/2020,Masters 1000,Indoor,Hard,3rd Round,3,Wawrinka S.,Rublev A.,20.0,8.0,2230.0,3839.0,1.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,4.5,1.2,5.11,1.21,5.11,1.22,4.65,1.2,6,10,3,5
1212,30,Paris,BNP Paribas Masters,11/6/2020,Masters 1000,Indoor,Hard,Quarterfinals,3,Medvedev D.,Schwartzman D.,5.0,9.0,5980.0,3285.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.97,1.48,2.99,1.44,2.81,5,8,4,4
1213,30,Paris,BNP Paribas Masters,11/6/2020,Masters 1000,Indoor,Hard,Quarterfinals,3,Raonic M.,Humbert U.,17.0,34.0,2265.0,1466.0,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,3.0,1.37,3.44,1.42,3.6,1.37,3.14,8,9,4,5
